SiteName,Season,SurveyYear,SurveyDate,Section,ProtectionArea,NumHumans,NumLeashedDogs,NumUnleashedDogs,NumDogsRoaming,NumDogsChasingBirds,NumDogsChasingPlovers,NumPloversDisturbed,NumHorses,NumVehicles,Notes,QCFlag,QCNotes,SectorStartTime_CALCULATED,SectorEndTime_CALCULATED
Ocean Beach,WINTER,2005,1/21/2006,13,No,15,0,0,1,0,0,0,0,0,,,,2006-01-21T13:45:00Z,2006-01-21T13:49:00Z
Ocean Beach,WINTER,2005,1/21/2006,14,No,6,0,0,1,0,0,0,0,0,,,,2006-01-21T13:37:00Z,2006-01-21T13:45:00Z
Ocean Beach,WINTER,2005,1/25/2006,1,No,10,1,0,2,0,0,0,0,0,,,,2006-01-25T09:10:00Z,2006-01-25T09:15:00Z
Ocean Beach,WINTER,2005,1/25/2006,2,No,3,0,0,1,0,0,0,0,0,,,,2006-01-25T09:15:00Z,2006-01-25T09:18:00Z
Ocean Beach,WINTER,2005,1/25/2006,3,No,12,1,0,1,0,0,0,0,0,,,,2006-01-25T09:18:00Z,2006-01-25T09:24:00Z
Ocean Beach,WINTER,2005,1/25/2006,4,Yes,15,1,0,0,0,0,0,0,0,,,,2006-01-25T09:24:00Z,2006-01-25T09:30:00Z
Ocean Beach,WINTER,2005,1/25/2006,5,Yes,20,2,0,1,0,0,0,0,0,,,,2006-01-25T09:30:00Z,2006-01-25T09:45:00Z
Ocean Beach,WINTER,2005,1/25/2006,6,Yes,8,1,0,1,0,0,0,0,0,,,,2006-01-25T09:45:00Z,2006-01-25T09:52:00Z
Ocean Beach,WINTER,2005,1/25/2006,7,Yes,3,0,0,0,0,0,0,0,0,,,,2006-01-25T09:52:00Z,2006-01-25T10:00:00Z
Ocean Beach,WINTER,2005,1/25/2006,8,Yes,9,0,0,0,0,0,0,0,0,,,,2006-01-25T09:56:00Z,2006-01-25T10:05:00Z
Ocean Beach,WINTER,2005,1/25/2006,9,Yes,11,0,0,0,2,0,0,0,0,,,,2006-01-25T09:39:00Z,2006-01-25T09:56:00Z
Ocean Beach,WINTER,2005,1/25/2006,10,Yes,5,0,0,1,0,0,0,0,0,,,,2006-01-25T09:33:00Z,2006-01-25T09:39:00Z
Ocean Beach,WINTER,2005,1/25/2006,11,Yes,2,2,0,0,0,0,0,0,0,,,,2006-01-25T09:27:00Z,2006-01-25T09:33:00Z
Ocean Beach,WINTER,2005,1/25/2006,12,Yes,8,2,0,1,0,0,0,0,0,,,,2006-01-25T09:24:00Z,2006-01-25T09:27:00Z
Ocean Beach,WINTER,2005,1/25/2006,13,No,1,0,0,1,0,0,0,0,0,,,,2006-01-25T09:20:00Z,2006-01-25T09:24:00Z
Ocean Beach,WINTER,2005,1/25/2006,14,No,2,0,0,1,0,0,0,0,0,,,,2006-01-25T09:13:00Z,2006-01-25T09:20:00Z
Ocean Beach,WINTER,2005,2/8/2006,1,No,5,0,0,2,0,0,0,0,0,,,,2006-02-08T09:15:00Z,2006-02-08T09:20:00Z
Ocean Beach,WINTER,2005,2/8/2006,2,No,5,0,0,1,0,0,0,0,0,,,,2006-02-08T09:20:00Z,2006-02-08T09:25:00Z
Ocean Beach,WINTER,2005,2/8/2006,3,No,6,0,0,1,0,0,0,0,0,,,,2006-02-08T09:25:00Z,2006-02-08T09:32:00Z
Ocean Beach,WINTER,2005,2/8/2006,4,Yes,11,1,0,2,0,0,0,0,0,,,,2006-02-08T09:32:00Z,2006-02-08T09:40:00Z
Ocean Beach,WINTER,2005,2/8/2006,5,Yes,28,0,0,2,0,0,0,0,0,,,,2006-02-08T09:40:00Z,2006-02-08T09:55:00Z
Ocean Beach,WINTER,2005,2/8/2006,6,Yes,4,0,0,0,0,0,0,0,0,,,,2006-02-08T09:55:00Z,2006-02-08T10:00:00Z
Ocean Beach,WINTER,2005,2/8/2006,7,Yes,11,0,0,1,0,0,0,0,0,,,,2006-02-08T10:00:00Z,2006-02-08T10:10:00Z
Ocean Beach,WINTER,2005,2/8/2006,8,Yes,15,0,1,0,0,0,0,0,0,,,,2006-02-08T09:59:00Z,2006-02-08T10:06:00Z
Ocean Beach,WINTER,2005,2/8/2006,9,Yes,10,1,1,2,2,0,0,0,0,,,,2006-02-08T09:44:00Z,2006-02-08T09:59:00Z
Ocean Beach,WINTER,2005,2/8/2006,10,Yes,10,0,0,1,0,0,0,0,0,,,,2006-02-08T09:38:00Z,2006-02-08T09:44:00Z
Ocean Beach,WINTER,2005,2/8/2006,11,Yes,5,0,0,0,0,0,0,0,0,,,,2006-02-08T09:32:00Z,2006-02-08T09:38:00Z
Ocean Beach,WINTER,2005,2/8/2006,12,Yes,9,1,0,2,0,0,0,0,0,,,,2006-02-08T09:29:00Z,2006-02-08T09:32:00Z
Ocean Beach,WINTER,2005,2/8/2006,13,No,0,0,0,0,0,0,0,0,0,,,,2006-02-08T09:25:00Z,2006-02-08T09:29:00Z
Ocean Beach,WINTER,2005,2/8/2006,14,No,0,0,0,0,0,0,0,0,0,tide up to cliffs,,,2006-02-08T09:20:00Z,2006-02-08T09:25:00Z
Ocean Beach,WINTER,2005,2/11/2006,1,No,57,0,1,1,0,0,0,0,0,,,,2006-02-11T14:50:00Z,2006-02-11T14:56:00Z
Ocean Beach,WINTER,2005,2/11/2006,2,No,141,1,1,3,0,0,0,0,0,,,,2006-02-11T14:43:00Z,2006-02-11T14:50:00Z
Ocean Beach,WINTER,2005,2/11/2006,3,No,195,3,4,0,0,0,0,0,0,,,,2006-02-11T14:36:00Z,2006-02-11T14:43:00Z
Ocean Beach,WINTER,2005,2/11/2006,4,Yes,205,1,5,5,0,0,0,0,0,4 kites,,,2006-02-11T14:29:00Z,2006-02-11T14:36:00Z
Ocean Beach,WINTER,2005,2/11/2006,5,Yes,49,4,2,2,0,0,0,0,0,kite,,,2006-02-11T14:20:00Z,2006-02-11T14:29:00Z
Ocean Beach,WINTER,2005,2/11/2006,6,Yes,66,2,4,2,0,0,0,0,0,,,,2006-02-11T14:13:00Z,2006-02-11T14:20:00Z
Ocean Beach,WINTER,2005,2/11/2006,7,Yes,36,3,2,2,0,0,0,0,0,,,,2006-02-11T14:06:00Z,2006-02-11T14:13:00Z
Ocean Beach,WINTER,2005,2/11/2006,8,Yes,24,1,5,2,0,0,0,0,0,,,,2006-02-11T13:59:00Z,2006-02-11T14:06:00Z
Ocean Beach,WINTER,2005,2/11/2006,9,Yes,32,1,5,1,0,0,0,0,0,,,,2006-02-11T13:43:00Z,2006-02-11T13:59:00Z
Ocean Beach,WINTER,2005,2/11/2006,10,Yes,26,0,3,1,1,0,0,0,0,,,,2006-02-11T13:37:00Z,2006-02-11T13:43:00Z
Ocean Beach,WINTER,2005,2/11/2006,11,Yes,34,0,4,0,0,0,0,0,0,,,,2006-02-11T13:30:00Z,2006-02-11T13:37:00Z
Ocean Beach,WINTER,2005,2/11/2006,12,Yes,37,0,1,1,0,0,0,0,0,,,,2006-02-11T13:25:00Z,2006-02-11T13:30:00Z
Ocean Beach,WINTER,2005,2/11/2006,13,No,46,0,1,1,0,0,0,0,0,,,,2006-02-11T13:18:00Z,2006-02-11T13:25:00Z
Ocean Beach,WINTER,2005,2/11/2006,14,No,30,0,0,4,0,0,0,0,0,,,,2006-02-11T13:11:00Z,2006-02-11T13:18:00Z
Ocean Beach,WINTER,2005,2/22/2006,1,No,7,3,0,1,0,0,0,0,0,,,,2006-02-22T09:20:00Z,2006-02-22T09:28:00Z
Ocean Beach,WINTER,2005,2/22/2006,2,No,2,0,0,2,0,0,0,0,0,,,,2006-02-22T09:28:00Z,2006-02-22T09:32:00Z
Ocean Beach,WINTER,2005,2/22/2006,3,No,3,0,0,2,0,0,0,0,0,,,,2006-02-22T09:32:00Z,2006-02-22T09:39:00Z
Ocean Beach,WINTER,2005,2/22/2006,4,Yes,12,1,0,2,0,0,0,0,0,,,,2006-02-22T09:39:00Z,2006-02-22T09:49:00Z
Ocean Beach,WINTER,2005,2/22/2006,5,Yes,23,1,0,2,0,0,0,0,0,,,,2006-02-22T09:49:00Z,2006-02-22T09:59:00Z
Ocean Beach,WINTER,2005,2/22/2006,6,Yes,15,0,0,4,0,0,0,0,0,,,,2006-02-22T09:59:00Z,2006-02-22T10:06:00Z
Ocean Beach,WINTER,2005,2/22/2006,7,Yes,10,0,0,1,0,0,0,0,0,,,,2006-02-22T10:06:00Z,2006-02-22T10:12:00Z
Ocean Beach,WINTER,2005,2/22/2006,8,Yes,10,0,1,1,0,0,0,0,0,,,,2006-02-22T10:24:00Z,2006-02-22T10:36:00Z
Ocean Beach,WINTER,2005,2/22/2006,9,Yes,16,1,1,2,0,1,7,0,0,,,,2006-02-22T10:07:00Z,2006-02-22T10:24:00Z
Ocean Beach,WINTER,2005,2/22/2006,10,Yes,10,0,2,2,0,0,0,0,0,,,,2006-02-22T09:54:00Z,2006-02-22T10:07:00Z
Ocean Beach,WINTER,2005,2/22/2006,11,Yes,13,0,0,2,0,0,0,0,0,,,,2006-02-22T09:48:00Z,2006-02-22T09:54:00Z
Ocean Beach,WINTER,2005,2/22/2006,12,Yes,8,1,0,0,0,0,0,0,0,,,,2006-02-22T09:43:00Z,2006-02-22T09:48:00Z
Ocean Beach,WINTER,2005,2/22/2006,13,No,1,0,0,0,0,0,0,0,0,,,,2006-02-22T09:38:00Z,2006-02-22T09:43:00Z
Ocean Beach,WINTER,2005,2/22/2006,14,No,2,0,0,0,0,0,0,0,0,tide up to cliffs,,,2006-02-22T09:29:00Z,2006-02-22T09:38:00Z
Ocean Beach,WINTER,2005,2/25/2006,8,Yes,24,0,0,1,1,0,0,0,0,,,,2006-02-25T14:32:00Z,2006-02-25T14:42:00Z
Ocean Beach,WINTER,2005,2/25/2006,9,Yes,28,3,1,3,0,0,0,0,0,,,,2006-02-25T14:13:00Z,2006-02-25T14:32:00Z
Ocean Beach,WINTER,2005,2/25/2006,10,Yes,13,3,0,0,0,0,0,0,0,,,,2006-02-25T14:06:00Z,2006-02-25T14:13:00Z
Ocean Beach,WINTER,2005,2/25/2006,11,Yes,13,0,0,1,0,0,0,0,0,,,,2006-02-25T14:01:00Z,2006-02-25T14:06:00Z
Ocean Beach,WINTER,2005,2/25/2006,12,Yes,33,2,1,0,0,0,0,0,0,,,,2006-02-25T13:56:00Z,2006-02-25T14:01:00Z
Ocean Beach,WINTER,2005,2/25/2006,13,No,14,0,0,7,0,0,0,0,0,,,,2006-02-25T13:50:00Z,2006-02-25T13:56:00Z
Ocean Beach,WINTER,2005,2/25/2006,14,No,16,0,0,1,0,0,0,0,0,,,,2006-02-25T13:36:00Z,2006-02-25T13:50:00Z
Ocean Beach,SPRING,2005,3/8/2006,1,No,11,0,0,8,0,0,0,0,0,,,,2006-03-08T09:10:00Z,2006-03-08T09:17:00Z
Ocean Beach,SPRING,2005,3/8/2006,2,No,2,0,0,0,0,0,0,0,0,,,,2006-03-08T09:17:00Z,2006-03-08T09:20:00Z
Ocean Beach,SPRING,2005,3/8/2006,3,No,11,0,0,0,1,0,0,0,0,,,,2006-03-08T09:20:00Z,2006-03-08T09:28:00Z
Ocean Beach,SPRING,2005,3/8/2006,4,Yes,10,0,0,3,0,0,0,0,0,,,,2006-03-08T09:28:00Z,2006-03-08T09:36:00Z
Ocean Beach,SPRING,2005,3/8/2006,5,Yes,11,1,0,0,0,0,0,0,0,,,,2006-03-08T09:36:00Z,2006-03-08T09:46:00Z
Ocean Beach,SPRING,2005,3/8/2006,6,Yes,9,2,0,4,0,0,0,0,0,,,,2006-03-08T09:46:00Z,2006-03-08T09:53:00Z
Ocean Beach,SPRING,2005,3/8/2006,7,Yes,6,2,0,1,0,0,0,0,0,,,,2006-03-08T09:53:00Z,2006-03-08T10:01:00Z
Ocean Beach,SPRING,2005,3/8/2006,8,Yes,18,2,1,2,0,0,0,0,0,,,,2006-03-08T10:13:00Z,2006-03-08T10:24:00Z
Ocean Beach,SPRING,2005,3/8/2006,9,Yes,6,1,1,0,0,1,2,0,0,,,,2006-03-08T09:52:00Z,2006-03-08T10:13:00Z
Ocean Beach,SPRING,2005,3/8/2006,10,Yes,4,1,0,0,0,0,0,0,0,,,,2006-03-08T09:45:00Z,2006-03-08T09:52:00Z
Ocean Beach,SPRING,2005,3/8/2006,11,Yes,6,0,0,1,0,0,0,0,0,,,,2006-03-08T09:39:00Z,2006-03-08T09:45:00Z
Ocean Beach,SPRING,2005,3/8/2006,12,Yes,5,0,0,0,0,0,0,0,0,,,,2006-03-08T09:34:00Z,2006-03-08T09:39:00Z
Ocean Beach,SPRING,2005,3/8/2006,13,No,0,0,0,0,0,0,0,0,0,,,,2006-03-08T09:29:00Z,2006-03-08T09:34:00Z
Ocean Beach,SPRING,2005,3/8/2006,14,No,0,0,0,0,0,0,0,0,0,,,,2006-03-08T09:18:00Z,2006-03-08T09:29:00Z
Ocean Beach,SPRING,2005,3/11/2006,1,No,20,0,0,1,0,0,0,0,0,,,,2006-03-11T13:17:00Z,2006-03-11T13:18:00Z
Ocean Beach,SPRING,2005,3/11/2006,2,No,45,2,0,5,0,0,0,0,0,,,,2006-03-11T13:18:00Z,2006-03-11T13:26:00Z
Ocean Beach,SPRING,2005,3/11/2006,3,No,34,0,0,4,0,0,0,0,0,,,,2006-03-11T13:26:00Z,2006-03-11T13:36:00Z
Ocean Beach,SPRING,2005,3/11/2006,4,Yes,70,0,0,2,0,0,0,0,0,3 kites,,,2006-03-11T13:36:00Z,2006-03-11T13:46:00Z
Ocean Beach,SPRING,2005,3/11/2006,5,Yes,31,3,2,2,0,0,0,0,0,,,,2006-03-11T13:46:00Z,2006-03-11T13:56:00Z
Ocean Beach,SPRING,2005,3/11/2006,6,Yes,16,0,0,1,1,0,0,0,0,,,,2006-03-11T13:56:00Z,2006-03-11T14:04:00Z
Ocean Beach,SPRING,2005,3/11/2006,7,Yes,26,0,2,0,0,0,0,0,0,,,,2006-03-11T14:04:00Z,2006-03-11T14:10:00Z
Ocean Beach,SPRING,2005,3/11/2006,8,Yes,11,1,0,2,0,0,0,0,0,,,,2006-03-11T14:02:00Z,2006-03-11T14:09:00Z
Ocean Beach,SPRING,2005,3/11/2006,9,Yes,28,2,0,1,2,0,0,0,0,,,,2006-03-11T13:49:00Z,2006-03-11T14:02:00Z
Ocean Beach,SPRING,2005,3/11/2006,10,Yes,16,1,0,1,0,0,0,0,0,,,,2006-03-11T13:42:00Z,2006-03-11T13:49:00Z
Ocean Beach,SPRING,2005,3/11/2006,11,Yes,17,0,0,2,1,0,0,0,0,,,,2006-03-11T13:37:00Z,2006-03-11T13:42:00Z
Ocean Beach,SPRING,2005,3/11/2006,12,Yes,25,0,0,0,0,0,0,0,0,,,,2006-03-11T13:31:00Z,2006-03-11T13:37:00Z
Ocean Beach,SPRING,2005,3/11/2006,13,No,12,0,0,3,0,0,0,0,0,,,,2006-03-11T13:30:00Z,2006-03-11T13:31:00Z
Ocean Beach,SPRING,2005,3/11/2006,14,No,14,2,0,2,2,0,0,0,0,,,,2006-03-11T13:23:00Z,2006-03-11T13:30:00Z
Ocean Beach,SPRING,2005,3/22/2006,1,No,16,1,0,1,0,0,0,0,0,,,,2006-03-22T09:12:00Z,2006-03-22T09:16:00Z
Ocean Beach,SPRING,2005,3/22/2006,2,No,5,0,0,2,0,0,0,0,0,,,,2006-03-22T09:16:00Z,2006-03-22T09:22:00Z
Ocean Beach,SPRING,2005,3/22/2006,3,No,11,1,0,0,0,0,0,0,0,,,,2006-03-22T09:22:00Z,2006-03-22T09:27:00Z
Ocean Beach,SPRING,2005,3/22/2006,4,Yes,11,0,0,3,0,0,0,0,0,,,,2006-03-22T09:27:00Z,2006-03-22T09:32:00Z
Ocean Beach,SPRING,2005,3/22/2006,5,Yes,10,0,0,2,0,0,0,0,0,,,,2006-03-22T09:32:00Z,2006-03-22T09:42:00Z
Ocean Beach,SPRING,2005,3/22/2006,6,Yes,13,0,0,3,0,0,0,0,0,Dead seal,,,2006-03-22T09:42:00Z,2006-03-22T09:49:00Z
Ocean Beach,SPRING,2005,3/22/2006,7,Yes,7,0,0,0,0,0,0,0,0,,,,2006-03-22T09:49:00Z,2006-03-22T09:58:00Z
Ocean Beach,SPRING,2005,3/22/2006,8,Yes,6,0,0,0,0,0,0,0,0,,,,2006-03-22T10:11:00Z,2006-03-22T10:23:00Z
Ocean Beach,SPRING,2005,3/22/2006,9,Yes,14,1,0,1,1,1,1,0,0,,,,2006-03-22T09:50:00Z,2006-03-22T10:11:00Z
Ocean Beach,SPRING,2005,3/22/2006,10,Yes,12,1,0,1,0,0,0,0,0,,,,2006-03-22T09:40:00Z,2006-03-22T09:50:00Z
Ocean Beach,SPRING,2005,3/22/2006,11,Yes,10,2,0,0,0,0,0,0,0,,,,2006-03-22T09:34:00Z,2006-03-22T09:40:00Z
Ocean Beach,SPRING,2005,3/22/2006,12,Yes,6,0,0,0,0,0,0,0,0,,,,2006-03-22T09:31:00Z,2006-03-22T09:34:00Z
Ocean Beach,SPRING,2005,3/22/2006,13,No,0,0,0,0,0,0,0,0,0,,,,2006-03-22T09:26:00Z,2006-03-22T09:31:00Z
Ocean Beach,SPRING,2005,3/22/2006,14,No,6,0,0,4,0,0,0,0,0,,,,2006-03-22T09:19:00Z,2006-03-22T09:26:00Z
Ocean Beach,SPRING,2005,3/25/2006,1,No,24,1,0,0,0,0,0,0,0,,,,2006-03-25T13:45:00Z,2006-03-25T13:46:00Z
Ocean Beach,SPRING,2005,3/25/2006,2,No,11,0,0,2,0,0,0,0,0,,,,2006-03-25T13:46:00Z,2006-03-25T13:54:00Z
Ocean Beach,SPRING,2005,3/25/2006,3,No,9,0,1,2,0,0,0,0,0,3 kites,,,2006-03-25T13:54:00Z,2006-03-25T14:02:00Z
Ocean Beach,SPRING,2005,3/25/2006,4,Yes,12,0,2,0,0,0,0,0,0,,,,2006-03-25T14:02:00Z,2006-03-25T14:10:00Z
Ocean Beach,SPRING,2005,3/25/2006,5,Yes,20,0,2,0,0,0,0,0,0,,,,2006-03-25T14:10:00Z,2006-03-25T14:21:00Z
Ocean Beach,SPRING,2005,3/25/2006,6,Yes,6,0,1,0,0,0,0,0,0,,,,2006-03-25T14:21:00Z,2006-03-25T14:28:00Z
Ocean Beach,SPRING,2005,3/25/2006,7,Yes,4,0,0,0,1,0,0,0,0,,,,2006-03-25T14:28:00Z,2006-03-25T14:39:00Z
Ocean Beach,SPRING,2005,3/25/2006,8,Yes,7,0,1,0,0,0,0,0,0,,,,2006-03-25T14:46:00Z,2006-03-25T14:52:00Z
Ocean Beach,SPRING,2005,3/25/2006,9,Yes,12,0,1,3,0,1,12,0,0,a kid also flushed plovers,,,2006-03-25T14:29:00Z,2006-03-25T14:46:00Z
Ocean Beach,SPRING,2005,3/25/2006,10,Yes,4,0,0,0,0,0,0,0,0,,,,2006-03-25T14:21:00Z,2006-03-25T14:29:00Z
Ocean Beach,SPRING,2005,3/25/2006,11,Yes,8,0,0,4,0,0,0,0,0,,,,2006-03-25T14:17:00Z,2006-03-25T14:21:00Z
Ocean Beach,SPRING,2005,3/25/2006,12,Yes,3,0,0,0,0,0,0,0,0,,,,2006-03-25T14:13:00Z,2006-03-25T14:17:00Z
Ocean Beach,SPRING,2005,3/25/2006,13,No,2,0,0,0,0,0,0,0,0,,,,2006-03-25T14:10:00Z,2006-03-25T14:13:00Z
Ocean Beach,SPRING,2005,3/25/2006,14,No,3,0,0,0,0,0,0,0,0,,,,2006-03-25T14:04:00Z,2006-03-25T14:10:00Z
Ocean Beach,SPRING,2005,4/19/2006,1,No,7,0,0,2,0,0,0,0,0,,,,2006-04-19T08:14:00Z,2006-04-19T08:19:00Z
Ocean Beach,SPRING,2005,4/19/2006,2,No,7,0,0,0,0,0,0,0,0,,,,2006-04-19T08:19:00Z,2006-04-19T08:25:00Z
Ocean Beach,SPRING,2005,4/19/2006,3,No,10,0,0,0,0,0,0,0,0,,,,2006-04-19T08:25:00Z,2006-04-19T08:30:00Z
Ocean Beach,SPRING,2005,4/19/2006,4,Yes,13,0,0,1,0,0,0,0,0,,,,2006-04-19T08:30:00Z,2006-04-19T08:37:00Z
Ocean Beach,SPRING,2005,4/19/2006,5,Yes,23,0,0,0,0,0,0,0,0,,,,2006-04-19T08:37:00Z,2006-04-19T08:44:00Z
Ocean Beach,SPRING,2005,4/19/2006,6,Yes,12,1,0,2,0,0,0,0,0,,,,2006-04-19T08:44:00Z,2006-04-19T08:50:00Z
Ocean Beach,SPRING,2005,4/19/2006,7,Yes,7,0,0,0,0,0,0,0,0,,,,2006-04-19T08:50:00Z,2006-04-19T08:57:00Z
Ocean Beach,SPRING,2005,4/19/2006,8,Yes,30,1,1,1,0,0,0,0,0,,,,2006-04-19T09:05:00Z,2006-04-19T09:19:00Z
Ocean Beach,SPRING,2005,4/19/2006,9,Yes,16,0,1,0,0,0,0,0,0,,,,2006-04-19T08:55:00Z,2006-04-19T09:05:00Z
Ocean Beach,SPRING,2005,4/19/2006,10,Yes,6,1,0,0,1,0,0,0,0,,,,2006-04-19T08:48:00Z,2006-04-19T08:55:00Z
Ocean Beach,SPRING,2005,4/19/2006,11,Yes,16,1,1,0,0,0,0,0,0,,,,2006-04-19T08:41:00Z,2006-04-19T08:48:00Z
Ocean Beach,SPRING,2005,4/19/2006,12,Yes,7,1,0,1,0,0,0,0,0,,,,2006-04-19T08:37:00Z,2006-04-19T08:41:00Z
Ocean Beach,SPRING,2005,4/19/2006,13,No,2,0,0,0,0,0,0,0,0,,,,2006-04-19T08:33:00Z,2006-04-19T08:37:00Z
Ocean Beach,SPRING,2005,4/19/2006,14,No,11,0,1,3,0,0,0,0,0,,,,2006-04-19T08:24:00Z,2006-04-19T08:33:00Z
Ocean Beach,SPRING,2005,4/22/2006,8,Yes,5,0,3,0,0,0,0,0,0,,,,2006-04-22T13:15:00Z,2006-04-22T13:23:00Z
Ocean Beach,SPRING,2005,4/22/2006,9,Yes,10,0,0,0,0,0,0,0,0,,,,2006-04-22T12:55:00Z,2006-04-22T13:15:00Z
Ocean Beach,SPRING,2005,4/22/2006,10,Yes,9,0,1,0,0,0,0,0,0,,,,2006-04-22T12:48:00Z,2006-04-22T12:55:00Z
Ocean Beach,SPRING,2005,4/22/2006,11,Yes,18,0,0,0,0,0,0,0,0,,,,2006-04-22T12:40:00Z,2006-04-22T12:48:00Z
Ocean Beach,SPRING,2005,4/22/2006,12,Yes,13,1,1,0,0,0,0,0,0,,,,2006-04-22T12:33:00Z,2006-04-22T12:40:00Z
Ocean Beach,SPRING,2005,4/22/2006,13,No,24,1,0,0,0,0,0,0,0,,,,2006-04-22T12:27:00Z,2006-04-22T12:33:00Z
Ocean Beach,SPRING,2005,4/22/2006,14,No,13,2,0,0,0,0,0,0,0,,,,2006-04-22T12:15:00Z,2006-04-22T12:27:00Z
Ocean Beach,SPRING,2005,5/5/2006,8,Yes,8,1,0,1,0,0,0,0,0,,,,2006-05-05T09:08:00Z,2006-05-05T09:22:00Z
Ocean Beach,SPRING,2005,5/5/2006,9,Yes,4,0,0,1,0,0,0,0,0,,,,2006-05-05T08:55:00Z,2006-05-05T09:08:00Z
Ocean Beach,SPRING,2005,5/5/2006,10,Yes,6,1,0,0,0,0,0,0,0,,,,2006-05-05T08:44:00Z,2006-05-05T08:55:00Z
Ocean Beach,SPRING,2005,5/5/2006,11,Yes,8,1,0,1,0,0,0,0,0,,,,2006-05-05T08:37:00Z,2006-05-05T08:44:00Z
Ocean Beach,SPRING,2005,5/5/2006,12,Yes,4,0,0,0,0,0,0,0,0,,,,2006-05-05T08:30:00Z,2006-05-05T08:37:00Z
Ocean Beach,SPRING,2005,5/5/2006,13,No,3,0,0,0,0,0,0,0,0,,,,2006-05-05T08:26:00Z,2006-05-05T08:30:00Z
Ocean Beach,SPRING,2005,5/5/2006,14,No,3,1,0,2,0,0,0,0,0,,,,2006-05-05T08:17:00Z,2006-05-05T08:26:00Z
Ocean Beach,SPRING,2005,5/9/2006,8,Yes,5,0,0,0,0,0,0,0,0,,,,2006-05-09T10:09:00Z,2006-05-09T10:19:00Z
Ocean Beach,SPRING,2005,5/9/2006,9,Yes,7,1,1,1,1,0,0,0,0,,,,2006-05-09T09:58:00Z,2006-05-09T10:09:00Z
Ocean Beach,SPRING,2005,5/9/2006,10,Yes,4,0,0,0,0,0,0,0,0,,,,2006-05-09T09:52:00Z,2006-05-09T09:58:00Z
Ocean Beach,SPRING,2005,5/9/2006,11,Yes,7,1,1,0,0,0,0,0,0,,,,2006-05-09T09:46:00Z,2006-05-09T09:52:00Z
Ocean Beach,SPRING,2005,5/9/2006,12,Yes,8,0,3,0,0,0,0,0,0,,,,2006-05-09T09:40:00Z,2006-05-09T09:46:00Z
Ocean Beach,SPRING,2005,5/9/2006,13,No,2,1,0,0,0,0,0,0,0,,,,2006-05-09T09:35:00Z,2006-05-09T09:40:00Z
Ocean Beach,SPRING,2005,5/9/2006,14,No,2,0,0,0,0,0,0,0,0,,,,2006-05-09T09:27:00Z,2006-05-09T09:35:00Z
Ocean Beach,FALL,2006,7/12/2006,1,No,10,0,0,0,0,0,0,0,0,,,,2006-07-12T09:45:00Z,2006-07-12T09:47:00Z
Ocean Beach,FALL,2006,7/12/2006,2,No,4,0,2,0,0,0,0,0,0,,,,2006-07-12T09:47:00Z,2006-07-12T09:54:00Z
Ocean Beach,FALL,2006,7/12/2006,3,No,17,0,1,0,0,0,0,0,0,"coastal rescue truck drove by ~ 9:59am, ~ 25mph",,,2006-07-12T09:54:00Z,2006-07-12T10:00:00Z
Ocean Beach,FALL,2006,7/12/2006,4,Yes,8,0,0,0,0,0,0,0,0,Sme vehicle dove by leaving,,,2006-07-12T10:00:00Z,2006-07-12T10:08:00Z
Ocean Beach,FALL,2006,7/12/2006,5,Yes,7,1,0,0,0,0,0,0,0,"beach patrol vehicle drove by, stopped to talk to us",,,2006-07-12T10:08:00Z,2006-07-12T10:17:00Z
Ocean Beach,FALL,2006,7/12/2006,6,Yes,5,0,0,0,0,0,0,0,0,,,,2006-07-12T10:17:00Z,2006-07-12T10:24:00Z
Ocean Beach,FALL,2006,7/12/2006,7,Yes,3,0,0,0,1,0,0,0,0,beach patrol vehicle passed again,,,2006-07-12T10:24:00Z,2006-07-12T10:32:00Z
Ocean Beach,FALL,2006,7/12/2006,8,Yes,9,0,0,0,1,0,0,0,0,,,,2006-07-12T10:18:00Z,2006-07-12T10:25:00Z
Ocean Beach,FALL,2006,7/12/2006,9,Yes,5,0,0,0,0,0,0,0,1,,,,2006-07-12T10:10:00Z,2006-07-12T10:18:00Z
Ocean Beach,FALL,2006,7/12/2006,10,Yes,10,0,0,0,0,0,0,0,0,,,,2006-07-12T10:03:00Z,2006-07-12T10:10:00Z
Ocean Beach,FALL,2006,7/12/2006,11,Yes,8,0,0,0,1,0,0,0,0,,,,2006-07-12T09:56:00Z,2006-07-12T10:03:00Z
Ocean Beach,FALL,2006,7/12/2006,12,Yes,1,0,0,0,0,0,0,0,0,,,,2006-07-12T09:52:00Z,2006-07-12T09:56:00Z
Ocean Beach,FALL,2006,7/12/2006,13,No,7,0,0,0,0,0,0,0,0,,,,2006-07-12T09:45:00Z,2006-07-12T09:52:00Z
Ocean Beach,FALL,2006,7/12/2006,14,No,5,0,0,0,0,0,0,0,0,,,,2006-07-12T09:37:00Z,2006-07-12T09:45:00Z
Ocean Beach,FALL,2006,7/26/2006,1,No,8,0,0,0,0,0,0,0,0,,,,2006-07-26T09:15:00Z,2006-07-26T09:20:00Z
Ocean Beach,FALL,2006,7/26/2006,2,No,6,0,0,0,0,0,0,0,0,,,,2006-07-26T09:20:00Z,2006-07-26T09:28:00Z
Ocean Beach,FALL,2006,7/26/2006,3,No,7,0,0,1,0,0,0,0,0,,,,2006-07-26T09:28:00Z,2006-07-26T09:32:00Z
